week_date,region,platform,segment,customer_type,transactions,sales
2018-04-09,SOUTH AMERICA,Shopify,F1,New,4,606
2018-04-09,SOUTH AMERICA,Retail,F1,New,255,11060
2018-04-09,SOUTH AMERICA,Shopify,F1,Existing,24,6196
2018-04-09,SOUTH AMERICA,Retail,F1,Existing,511,24898
2018-04-02,SOUTH AMERICA,Shopify,F1,Existing,20,4523
2018-04-02,SOUTH AMERICA,Shopify,F1,New,2,381
2018-04-02,SOUTH AMERICA,Retail,F1,Existing,555,27481
2018-04-02,SOUTH AMERICA,Retail,F1,New,263,11944
2018-03-26,SOUTH AMERICA,Retail,F1,Existing,570,29525
2018-03-26,SOUTH AMERICA,Retail,F1,New,291,12635
2018-03-26,SOUTH AMERICA,Shopify,F1,Existing,21,5419
2018-03-26,SOUTH AMERICA,Shopify,F1,New,3,677
2020-08-31,SOUTH AMERICA,Retail,F2,New,382,13839
2020-08-31,SOUTH AMERICA,Shopify,F2,Existing,37,8473
2020-08-31,SOUTH AMERICA,Shopify,F2,New,9,1437
2020-08-31,SOUTH AMERICA,Retail,F2,Existing,1098,48912
2020-08-24,SOUTH AMERICA,Shopify,F2,Existing,30,6585
2020-08-24,SOUTH AMERICA,Retail,F2,Existing,1127,50201
2020-08-24,SOUTH AMERICA,Retail,F2,New,446,17385
2020-08-24,SOUTH AMERICA,Shopify,F2,New,5,641
2020-08-17,SOUTH AMERICA,Shopify,F2,Existing,38,7745
2020-08-17,SOUTH AMERICA,Retail,F2,New,408,14221
2020-08-17,SOUTH AMERICA,Shopify,F2,New,8,1599
2020-08-17,SOUTH AMERICA,Retail,F2,Existing,1124,49047
2020-08-10,SOUTH AMERICA,Shopify,F2,New,6,872
2020-08-10,SOUTH AMERICA,Retail,F2,New,370,13774
2020-08-10,SOUTH AMERICA,Retail,F2,Existing,1089,49162
2020-08-10,SOUTH AMERICA,Shopify,F2,Existing,28,6440
2020-08-03,SOUTH AMERICA,Retail,F2,Existing,1097,48997
2020-08-03,SOUTH AMERICA,Retail,F2,New,374,13556
2020-08-03,SOUTH AMERICA,Shopify,F2,Existing,37,7350
2020-08-03,SOUTH AMERICA,Shopify,F2,New,3,651
2020-07-27,SOUTH AMERICA,Shopify,F2,Existing,43,9010
2020-07-27,SOUTH AMERICA,Shopify,F2,New,4,693
2020-07-27,SOUTH AMERICA,Retail,F2,Existing,1197,60228
2020-07-27,SOUTH AMERICA,Retail,F2,New,374,13271
2020-07-20,SOUTH AMERICA,Retail,F2,New,490,16808
2020-07-20,SOUTH AMERICA,Retail,F2,Existing,1341,61697
2020-07-20,SOUTH AMERICA,Shopify,F2,Existing,33,6543
2020-07-20,SOUTH AMERICA,Shopify,F2,New,6,599
2020-07-13,SOUTH AMERICA,Shopify,F2,New,6,810
2020-07-13,SOUTH AMERICA,Shopify,F2,Existing,32,7526
2020-07-13,SOUTH AMERICA,Retail,F2,New,397,15809
2020-07-13,SOUTH AMERICA,Retail,F2,Existing,1266,59774
2020-07-06,SOUTH AMERICA,Shopify,F2,New,2,609
2020-07-06,SOUTH AMERICA,Shopify,F2,Existing,36,6882
2020-07-06,SOUTH AMERICA,Retail,F2,Existing,1247,60073
2020-07-06,SOUTH AMERICA,Retail,F2,New,406,14585
2020-06-29,SOUTH AMERICA,Shopify,F2,New,7,1039
2020-06-29,SOUTH AMERICA,Shopify,F2,Existing,31,6042
2020-06-29,SOUTH AMERICA,Retail,F2,New,442,17908
2020-06-29,SOUTH AMERICA,Retail,F2,Existing,1341,59917
2020-06-22,SOUTH AMERICA,Shopify,F2,New,6,729
2020-06-22,SOUTH AMERICA,Shopify,F2,Existing,46,9466
2020-06-22,SOUTH AMERICA,Retail,F2,New,353,14892
2020-06-22,SOUTH AMERICA,Retail,F2,Existing,1101,53543
2020-06-15,SOUTH AMERICA,Retail,F2,New,360,13707
2020-06-15,SOUTH AMERICA,Shopify,F2,Existing,35,6939
2020-06-15,SOUTH AMERICA,Shopify,F2,New,8,1063
2020-06-15,SOUTH AMERICA,Retail,F2,Existing,1170,54929
2020-06-08,SOUTH AMERICA,Shopify,F2,New,9,1557
2020-06-08,SOUTH AMERICA,Retail,F2,New,375,13606
2020-06-08,SOUTH AMERICA,Retail,F2,Existing,1051,48703
2020-06-08,SOUTH AMERICA,Shopify,F2,Existing,30,5885
2020-06-01,SOUTH AMERICA,Retail,F2,Existing,1112,54257
2020-06-01,SOUTH AMERICA,Shopify,F2,New,6,889
2020-06-01,SOUTH AMERICA,Shopify,F2,Existing,35,6641
2020-06-01,SOUTH AMERICA,Retail,F2,New,435,15576
2020-05-25,SOUTH AMERICA,Shopify,F2,Existing,28,5603
2020-05-25,SOUTH AMERICA,Retail,F2,New,359,13228
2020-05-25,SOUTH AMERICA,Retail,F2,Existing,985,48667
2020-05-25,SOUTH AMERICA,Shopify,F2,New,14,1642
2020-05-18,SOUTH AMERICA,Shopify,F2,Existing,28,5342
2020-05-18,SOUTH AMERICA,Retail,F2,New,375,13996
2020-05-18,SOUTH AMERICA,Retail,F2,Existing,1090,53175
2020-05-18,SOUTH AMERICA,Shopify,F2,New,6,991
2020-05-11,SOUTH AMERICA,Retail,F2,New,404,13243
2020-05-11,SOUTH AMERICA,Shopify,F2,New,6,868
2020-05-11,SOUTH AMERICA,Retail,F2,Existing,1100,52311
2020-05-11,SOUTH AMERICA,Shopify,F2,Existing,35,6683
2020-05-04,SOUTH AMERICA,Shopify,F2,New,3,641
2020-05-04,SOUTH AMERICA,Retail,F2,Existing,1132,54719
2020-05-04,SOUTH AMERICA,Retail,F2,New,419,14715
2020-05-04,SOUTH AMERICA,Shopify,F2,Existing,34,5233
2020-04-27,SOUTH AMERICA,Retail,F2,New,439,15550
2020-04-27,SOUTH AMERICA,Shopify,F2,Existing,35,7418
2020-04-27,SOUTH AMERICA,Retail,F2,Existing,1142,55138
2020-04-27,SOUTH AMERICA,Shopify,F2,New,9,1181
2020-04-20,SOUTH AMERICA,Shopify,F2,Existing,32,5477
2020-04-20,SOUTH AMERICA,Shopify,F2,New,11,1800
2020-04-20,SOUTH AMERICA,Retail,F2,Existing,1158,56869
2020-04-20,SOUTH AMERICA,Retail,F2,New,427,16151
2020-04-13,SOUTH AMERICA,Retail,F2,Existing,1342,62035
2020-04-13,SOUTH AMERICA,Retail,F2,New,481,19208
2020-04-13,SOUTH AMERICA,Shopify,F2,New,9,908
2020-04-13,SOUTH AMERICA,Shopify,F2,Existing,28,4918
2020-04-06,SOUTH AMERICA,Shopify,F2,Existing,35,6374
2020-04-06,SOUTH AMERICA,Retail,F2,Existing,1316,65542
2020-04-06,SOUTH AMERICA,Retail,F2,New,453,16382
2020-04-06,SOUTH AMERICA,Shopify,F2,New,7,1116
2020-03-30,SOUTH AMERICA,Shopify,F2,Existing,39,7147
2020-03-30,SOUTH AMERICA,Shopify,F2,New,6,694
2020-03-30,SOUTH AMERICA,Retail,F2,Existing,1329,64059
2020-03-30,SOUTH AMERICA,Retail,F2,New,511,19207
2020-03-23,SOUTH AMERICA,Retail,F2,New,468,21688
2020-03-23,SOUTH AMERICA,Shopify,F2,Existing,42,8708
2020-03-23,SOUTH AMERICA,Shopify,F2,New,4,1095
2020-03-23,SOUTH AMERICA,Retail,F2,Existing,1319,71477
2019-09-02,SOUTH AMERICA,Retail,F2,Existing,991,51670
2019-09-02,SOUTH AMERICA,Shopify,F2,Existing,34,7068
2019-09-02,SOUTH AMERICA,Retail,F2,New,414,15355
2019-09-02,SOUTH AMERICA,Shopify,F2,New,13,2426
2019-08-26,SOUTH AMERICA,Retail,F2,Existing,962,47033
2019-08-26,SOUTH AMERICA,Retail,F2,New,427,15549
2019-08-26,SOUTH AMERICA,Shopify,F2,New,15,2400
2019-08-26,SOUTH AMERICA,Shopify,F2,Existing,32,6921
2019-08-19,SOUTH AMERICA,Retail,F2,Existing,957,47594
2019-08-19,SOUTH AMERICA,Shopify,F2,New,12,2812
2019-08-19,SOUTH AMERICA,Retail,F2,New,437,16832
2019-08-19,SOUTH AMERICA,Shopify,F2,Existing,31,6725
2019-08-12,SOUTH AMERICA,Retail,F2,New,401,16047
2019-08-12,SOUTH AMERICA,Retail,F2,Existing,971,47598
2019-08-12,SOUTH AMERICA,Shopify,F2,Existing,36,7267
2019-08-12,SOUTH AMERICA,Shopify,F2,New,13,2156
2019-08-05,SOUTH AMERICA,Shopify,F2,Existing,39,7444
2019-08-05,SOUTH AMERICA,Retail,F2,New,416,16966
2019-08-05,SOUTH AMERICA,Retail,F2,Existing,1089,55921
2019-08-05,SOUTH AMERICA,Shopify,F2,New,9,1505
2019-07-29,SOUTH AMERICA,Retail,F2,Existing,959,47258
2019-07-29,SOUTH AMERICA,Shopify,F2,New,11,1897
2019-07-29,SOUTH AMERICA,Retail,F2,New,376,14547
2019-07-29,SOUTH AMERICA,Shopify,F2,Existing,28,5903
2019-07-22,SOUTH AMERICA,Retail,F2,Existing,1013,52745
2019-07-22,SOUTH AMERICA,Shopify,F2,Existing,30,6276
2019-07-22,SOUTH AMERICA,Shopify,F2,New,11,2075
2019-07-22,SOUTH AMERICA,Retail,F2,New,400,17199
2019-07-15,SOUTH AMERICA,Shopify,F2,Existing,25,6052
2019-07-15,SOUTH AMERICA,Retail,F2,Existing,1017,53046
2019-07-15,SOUTH AMERICA,Retail,F2,New,382,14819
2019-07-15,SOUTH AMERICA,Shopify,F2,New,9,1553
2019-07-08,SOUTH AMERICA,Shopify,F2,Existing,28,5616
2019-07-08,SOUTH AMERICA,Retail,F2,Existing,970,51580
2019-07-08,SOUTH AMERICA,Shopify,F2,New,9,1744
2019-07-08,SOUTH AMERICA,Retail,F2,New,384,14639
2019-07-01,SOUTH AMERICA,Retail,F2,New,495,19489
2019-07-01,SOUTH AMERICA,Retail,F2,Existing,1139,53310
2019-07-01,SOUTH AMERICA,Shopify,F2,Existing,27,5795
2019-07-01,SOUTH AMERICA,Shopify,F2,New,8,1352
2019-06-24,SOUTH AMERICA,Retail,F2,Existing,1199,59759
2019-06-24,SOUTH AMERICA,Shopify,F2,New,9,1573
2019-06-24,SOUTH AMERICA,Retail,F2,New,419,17222
2019-06-24,SOUTH AMERICA,Shopify,F2,Existing,29,5870
2019-06-17,SOUTH AMERICA,Retail,F2,New,416,17072
2019-06-17,SOUTH AMERICA,Shopify,F2,New,13,2846
2019-06-17,SOUTH AMERICA,Shopify,F2,Existing,32,6516
2019-06-17,SOUTH AMERICA,Retail,F2,Existing,1066,50895
2019-06-10,SOUTH AMERICA,Retail,F2,Existing,914,44658
2019-06-10,SOUTH AMERICA,Retail,F2,New,358,14557
2019-06-10,SOUTH AMERICA,Shopify,F2,New,13,2023
2019-06-10,SOUTH AMERICA,Shopify,F2,Existing,29,6452
2019-06-03,SOUTH AMERICA,Retail,F2,Existing,893,43851
2019-06-03,SOUTH AMERICA,Retail,F2,New,324,12164
2019-06-03,SOUTH AMERICA,Shopify,F2,Existing,29,5898
2019-06-03,SOUTH AMERICA,Shopify,F2,New,8,1343
2019-05-27,SOUTH AMERICA,Retail,F2,New,368,14142
2019-05-27,SOUTH AMERICA,Retail,F2,Existing,871,44008
2019-05-27,SOUTH AMERICA,Shopify,F2,Existing,28,5104
2019-05-27,SOUTH AMERICA,Shopify,F2,New,9,1733
2019-05-20,SOUTH AMERICA,Shopify,F2,New,8,1283
2019-05-20,SOUTH AMERICA,Shopify,F2,Existing,28,5613
2019-05-20,SOUTH AMERICA,Retail,F2,New,374,15430
2019-05-20,SOUTH AMERICA,Retail,F2,Existing,957,48464
2019-05-13,SOUTH AMERICA,Shopify,F2,New,5,735
2019-05-13,SOUTH AMERICA,Retail,F2,New,419,16906
2019-05-13,SOUTH AMERICA,Shopify,F2,Existing,29,5532
2019-05-13,SOUTH AMERICA,Retail,F2,Existing,932,49044
2019-05-06,SOUTH AMERICA,Retail,F2,Existing,1010,46131
2019-05-06,SOUTH AMERICA,Shopify,F2,Existing,28,6829
2019-05-06,SOUTH AMERICA,Shopify,F2,New,8,1163
2019-05-06,SOUTH AMERICA,Retail,F2,New,416,16262
2019-04-29,SOUTH AMERICA,Shopify,F2,New,12,2124
2019-04-29,SOUTH AMERICA,Retail,F2,New,416,17484
2019-04-29,SOUTH AMERICA,Shopify,F2,Existing,22,4898
2019-04-29,SOUTH AMERICA,Retail,F2,Existing,1010,49580
2019-04-22,SOUTH AMERICA,Retail,F2,New,399,15986
2019-04-22,SOUTH AMERICA,Shopify,F2,Existing,21,4331
2019-04-22,SOUTH AMERICA,Shopify,F2,New,7,1158
2019-04-22,SOUTH AMERICA,Retail,F2,Existing,990,49580
2019-04-15,SOUTH AMERICA,Retail,F2,New,469,19425
2019-04-15,SOUTH AMERICA,Shopify,F2,Existing,23,5271
2019-04-15,SOUTH AMERICA,Retail,F2,Existing,1036,48731
2019-04-15,SOUTH AMERICA,Shopify,F2,New,4,747
2019-04-08,SOUTH AMERICA,Retail,F2,New,494,21482
2019-04-08,SOUTH AMERICA,Retail,F2,Existing,1197,65778
2019-04-08,SOUTH AMERICA,Shopify,F2,New,7,1132
2019-04-08,SOUTH AMERICA,Shopify,F2,Existing,24,7168
2019-04-01,SOUTH AMERICA,Shopify,F2,New,5,1252
2019-04-01,SOUTH AMERICA,Retail,F2,Existing,1267,67476
2019-04-01,SOUTH AMERICA,Retail,F2,New,551,22342
2019-04-01,SOUTH AMERICA,Shopify,F2,Existing,24,4866
2019-03-25,SOUTH AMERICA,Retail,F2,Existing,1146,56439
2019-03-25,SOUTH AMERICA,Retail,F2,New,494,18916
2019-03-25,SOUTH AMERICA,Shopify,F2,Existing,26,5502
2019-03-25,SOUTH AMERICA,Shopify,F2,New,6,1184
2018-09-03,SOUTH AMERICA,Shopify,F2,Existing,33,7343
2018-09-03,SOUTH AMERICA,Retail,F2,Existing,921,44228
2018-09-03,SOUTH AMERICA,Shopify,F2,New,11,2232
2018-09-03,SOUTH AMERICA,Retail,F2,New,397,15235
2018-08-27,SOUTH AMERICA,Retail,F2,New,356,11830
2018-08-27,SOUTH AMERICA,Shopify,F2,Existing,27,5653
2018-08-27,SOUTH AMERICA,Shopify,F2,New,4,623
2018-08-27,SOUTH AMERICA,Retail,F2,Existing,886,43117
2018-08-20,SOUTH AMERICA,Retail,F2,Existing,911,45937
2018-08-20,SOUTH AMERICA,Retail,F2,New,375,14984
2018-08-20,SOUTH AMERICA,Shopify,F2,Existing,25,5731
2018-08-20,SOUTH AMERICA,Shopify,F2,New,6,978
2018-08-13,SOUTH AMERICA,Retail,F2,Existing,881,42100
2018-08-13,SOUTH AMERICA,Shopify,F2,New,8,1643
2018-08-13,SOUTH AMERICA,Shopify,F2,Existing,25,5358
2018-08-13,SOUTH AMERICA,Retail,F2,New,367,14620
2018-08-06,SOUTH AMERICA,Shopify,F2,Existing,28,6123
2018-08-06,SOUTH AMERICA,Shopify,F2,New,10,1646
2018-08-06,SOUTH AMERICA,Retail,F2,Existing,888,44040
2018-08-06,SOUTH AMERICA,Retail,F2,New,392,14851
2018-07-30,SOUTH AMERICA,Retail,F2,New,358,12386
2018-07-30,SOUTH AMERICA,Shopify,F2,Existing,30,5233
2018-07-30,SOUTH AMERICA,Retail,F2,Existing,977,45490
2018-07-30,SOUTH AMERICA,Shopify,F2,New,9,1957
2018-07-23,SOUTH AMERICA,Shopify,F2,New,9,1663
2018-07-23,SOUTH AMERICA,Shopify,F2,Existing,27,5713
2018-07-23,SOUTH AMERICA,Retail,F2,Existing,988,51124
2018-07-23,SOUTH AMERICA,Retail,F2,New,344,13018
2018-07-16,SOUTH AMERICA,Shopify,F2,New,9,1715
2018-07-16,SOUTH AMERICA,Retail,F2,Existing,892,43895
2018-07-16,SOUTH AMERICA,Retail,F2,New,329,13255
2018-07-16,SOUTH AMERICA,Shopify,F2,Existing,22,4397
2018-07-09,SOUTH AMERICA,Shopify,F2,Existing,27,5804
2018-07-09,SOUTH AMERICA,Shopify,F2,New,9,1434
2018-07-09,SOUTH AMERICA,Retail,F2,Existing,882,49181
2018-07-09,SOUTH AMERICA,Retail,F2,New,337,15584
2018-07-02,SOUTH AMERICA,Shopify,F2,New,12,1738
2018-07-02,SOUTH AMERICA,Retail,F2,Existing,945,45067
2018-07-02,SOUTH AMERICA,Retail,F2,New,371,15915
2018-07-02,SOUTH AMERICA,Shopify,F2,Existing,24,4570
2018-06-25,SOUTH AMERICA,Retail,F2,New,392,14113
2018-06-25,SOUTH AMERICA,Shopify,F2,Existing,31,6255
2018-06-25,SOUTH AMERICA,Shopify,F2,New,13,2346
2018-06-25,SOUTH AMERICA,Retail,F2,Existing,934,45790
2018-06-18,SOUTH AMERICA,Retail,F2,New,378,15311
2018-06-18,SOUTH AMERICA,Retail,F2,Existing,916,45611
2018-06-18,SOUTH AMERICA,Shopify,F2,Existing,21,3941
2018-06-18,SOUTH AMERICA,Shopify,F2,New,8,1482
2018-06-11,SOUTH AMERICA,Shopify,F2,Existing,26,5083
2018-06-11,SOUTH AMERICA,Shopify,F2,New,9,1447
2018-06-11,SOUTH AMERICA,Retail,F2,Existing,845,42154
2018-06-11,SOUTH AMERICA,Retail,F2,New,386,15710
2018-06-04,SOUTH AMERICA,Shopify,F2,Existing,18,3278
2018-06-04,SOUTH AMERICA,Retail,F2,New,321,12739
2018-06-04,SOUTH AMERICA,Shopify,F2,New,7,1417
2018-06-04,SOUTH AMERICA,Retail,F2,Existing,872,44199
2018-05-28,SOUTH AMERICA,Retail,F2,Existing,833,43034
2018-05-28,SOUTH AMERICA,Shopify,F2,Existing,28,5601
2018-05-28,SOUTH AMERICA,Shopify,F2,New,9,1581
2018-05-28,SOUTH AMERICA,Retail,F2,New,334,11977
2018-05-21,SOUTH AMERICA,Retail,F2,New,345,12337
2018-05-21,SOUTH AMERICA,Shopify,F2,Existing,23,4631
2018-05-21,SOUTH AMERICA,Retail,F2,Existing,849,42666
2018-05-21,SOUTH AMERICA,Shopify,F2,New,9,1225
2018-05-14,SOUTH AMERICA,Retail,F2,New,382,14717
2018-05-14,SOUTH AMERICA,Shopify,F2,Existing,23,4783
2018-05-14,SOUTH AMERICA,Shopify,F2,New,10,1813
2018-05-14,SOUTH AMERICA,Retail,F2,Existing,897,44120
2018-05-07,SOUTH AMERICA,Retail,F2,New,354,14657
2018-05-07,SOUTH AMERICA,Shopify,F2,Existing,26,5449
2018-05-07,SOUTH AMERICA,Shopify,F2,New,10,1651
2018-05-07,SOUTH AMERICA,Retail,F2,Existing,875,42345
2018-04-30,SOUTH AMERICA,Retail,F2,New,384,14696
2018-04-30,SOUTH AMERICA,Shopify,F2,Existing,21,4493
2018-04-30,SOUTH AMERICA,Shopify,F2,New,6,976
2018-04-30,SOUTH AMERICA,Retail,F2,Existing,961,47578
2018-04-23,SOUTH AMERICA,Shopify,F2,New,12,1881
2018-04-23,SOUTH AMERICA,Shopify,F2,Existing,22,4998
2018-04-23,SOUTH AMERICA,Retail,F2,New,408,16134
2018-04-23,SOUTH AMERICA,Retail,F2,Existing,942,48620
2018-04-16,SOUTH AMERICA,Retail,F2,New,445,18961
2018-04-16,SOUTH AMERICA,Retail,F2,Existing,946,48475
2018-04-16,SOUTH AMERICA,Shopify,F2,Existing,21,4191
2018-04-16,SOUTH AMERICA,Shopify,F2,New,10,2035
2018-04-09,SOUTH AMERICA,Retail,F2,New,453,18453
2018-04-09,SOUTH AMERICA,Shopify,F2,New,8,1271
2018-04-09,SOUTH AMERICA,Shopify,F2,Existing,21,4473
2018-04-09,SOUTH AMERICA,Retail,F2,Existing,989,50805
2018-04-02,SOUTH AMERICA,Shopify,F2,Existing,18,3704
2018-04-02,SOUTH AMERICA,Retail,F2,Existing,1001,51289
2018-04-02,SOUTH AMERICA,Shopify,F2,New,9,1415
2018-04-02,SOUTH AMERICA,Retail,F2,New,445,18333
2018-03-26,SOUTH AMERICA,Shopify,F2,Existing,22,4468
2018-03-26,SOUTH AMERICA,Retail,F2,Existing,1077,51682
2018-03-26,SOUTH AMERICA,Retail,F2,New,517,20746
2018-03-26,SOUTH AMERICA,Shopify,F2,New,6,873
2020-08-31,SOUTH AMERICA,Retail,F3,Existing,1363,65730
2020-08-31,SOUTH AMERICA,Shopify,F3,Existing,32,7331
2020-08-31,SOUTH AMERICA,Retail,F3,New,329,11863
2020-08-31,SOUTH AMERICA,Shopify,F3,New,3,372
2020-08-24,SOUTH AMERICA,Shopify,F3,Existing,36,8036
2020-08-24,SOUTH AMERICA,Shopify,F3,New,4,809
2020-08-24,SOUTH AMERICA,Retail,F3,Existing,1330,64047
2020-08-24,SOUTH AMERICA,Retail,F3,New,325,11312
2020-08-17,SOUTH AMERICA,Shopify,F3,Existing,25,5742
2020-08-17,SOUTH AMERICA,Shopify,F3,New,2,354
2020-08-17,SOUTH AMERICA,Retail,F3,New,316,11766
2020-08-17,SOUTH AMERICA,Retail,F3,Existing,1296,62113
2020-08-10,SOUTH AMERICA,Retail,F3,Existing,1304,60683
2020-08-10,SOUTH AMERICA,Shopify,F3,Existing,36,7418
2020-08-10,SOUTH AMERICA,Shopify,F3,New,2,256
2020-08-10,SOUTH AMERICA,Retail,F3,New,292,9904
2020-08-03,SOUTH AMERICA,Shopify,F3,New,6,1152
2020-08-03,SOUTH AMERICA,Shopify,F3,Existing,25,5302
2020-08-03,SOUTH AMERICA,Retail,F3,New,275,9632
2020-08-03,SOUTH AMERICA,Retail,F3,Existing,1278,59698
2020-07-27,SOUTH AMERICA,Retail,F3,New,280,8992
2020-07-27,SOUTH AMERICA,Retail,F3,Existing,1262,60902
2020-07-27,SOUTH AMERICA,Shopify,F3,New,4,683
2020-07-27,SOUTH AMERICA,Shopify,F3,Existing,26,5975
2020-07-20,SOUTH AMERICA,Shopify,F3,New,1,321
2020-07-20,SOUTH AMERICA,Retail,F3,Existing,1464,74015
2020-07-20,SOUTH AMERICA,Retail,F3,New,319,11698
2020-07-20,SOUTH AMERICA,Shopify,F3,Existing,30,6650
2020-07-13,SOUTH AMERICA,Shopify,F3,Existing,27,6339
2020-07-13,SOUTH AMERICA,Shopify,F3,New,2,262
2020-07-13,SOUTH AMERICA,Retail,F3,Existing,1311,69461
2020-07-13,SOUTH AMERICA,Retail,F3,New,273,9451
2020-07-06,SOUTH AMERICA,Shopify,F3,Existing,26,4994
2020-07-06,SOUTH AMERICA,Retail,F3,Existing,1424,69555
2020-07-06,SOUTH AMERICA,Shopify,F3,New,3,520
2020-07-06,SOUTH AMERICA,Retail,F3,New,325,11639
2020-06-29,SOUTH AMERICA,Shopify,F3,New,1,261
2020-06-29,SOUTH AMERICA,Retail,F3,Existing,1654,80500
2020-06-29,SOUTH AMERICA,Shopify,F3,Existing,31,6210
2020-06-29,SOUTH AMERICA,Retail,F3,New,382,15140
2020-06-22,SOUTH AMERICA,Retail,F3,New,302,11832
2020-06-22,SOUTH AMERICA,Retail,F3,Existing,1346,66085
2020-06-22,SOUTH AMERICA,Shopify,F3,Existing,33,8622
2020-06-22,SOUTH AMERICA,Shopify,F3,New,2,431
2020-06-15,SOUTH AMERICA,Retail,F3,Existing,1303,60814
2020-06-15,SOUTH AMERICA,Shopify,F3,Existing,32,7597
2020-06-15,SOUTH AMERICA,Retail,F3,New,254,9410
2020-06-15,SOUTH AMERICA,Shopify,F3,New,3,790
2020-06-08,SOUTH AMERICA,Shopify,F3,Existing,22,3900
2020-06-08,SOUTH AMERICA,Retail,F3,Existing,1285,60008
2020-06-08,SOUTH AMERICA,Shopify,F3,New,1,110
2020-06-08,SOUTH AMERICA,Retail,F3,New,314,12166
2020-06-01,SOUTH AMERICA,Shopify,F3,Existing,30,6934
2020-06-01,SOUTH AMERICA,Retail,F3,New,319,12371
2020-06-01,SOUTH AMERICA,Shopify,F3,New,4,729
2020-06-01,SOUTH AMERICA,Retail,F3,Existing,1266,62193
2020-05-25,SOUTH AMERICA,Shopify,F3,New,3,650
2020-05-25,SOUTH AMERICA,Retail,F3,New,299,10548
2020-05-25,SOUTH AMERICA,Retail,F3,Existing,1203,57340
2020-05-25,SOUTH AMERICA,Shopify,F3,Existing,29,5827
2020-05-18,SOUTH AMERICA,Retail,F3,Existing,1359,62387
2020-05-18,SOUTH AMERICA,Shopify,F3,Existing,35,7445
2020-05-18,SOUTH AMERICA,Retail,F3,New,350,12755
2020-05-18,SOUTH AMERICA,Shopify,F3,New,6,793
2020-05-11,SOUTH AMERICA,Shopify,F3,Existing,29,5870
2020-05-11,SOUTH AMERICA,Retail,F3,New,370,13429
2020-05-11,SOUTH AMERICA,Shopify,F3,New,6,1135
2020-05-11,SOUTH AMERICA,Retail,F3,Existing,1372,67453
2020-05-04,SOUTH AMERICA,Retail,F3,Existing,1323,65221
2020-05-04,SOUTH AMERICA,Shopify,F3,New,6,1176
2020-05-04,SOUTH AMERICA,Shopify,F3,Existing,31,6909
2020-05-04,SOUTH AMERICA,Retail,F3,New,352,14396
2020-04-27,SOUTH AMERICA,Shopify,F3,New,2,192
2020-04-27,SOUTH AMERICA,Shopify,F3,Existing,32,6388
2020-04-27,SOUTH AMERICA,Retail,F3,Existing,1350,64755
2020-04-27,SOUTH AMERICA,Retail,F3,New,352,11480
2020-04-20,SOUTH AMERICA,Shopify,F3,New,3,694
2020-04-20,SOUTH AMERICA,Shopify,F3,Existing,24,5081
2020-04-20,SOUTH AMERICA,Retail,F3,New,324,12097
2020-04-20,SOUTH AMERICA,Retail,F3,Existing,1485,68729
2020-04-13,SOUTH AMERICA,Shopify,F3,Existing,31,6726
2020-04-13,SOUTH AMERICA,Retail,F3,New,453,17987
2020-04-13,SOUTH AMERICA,Shopify,F3,New,2,754
2020-04-13,SOUTH AMERICA,Retail,F3,Existing,1674,80519
2020-04-06,SOUTH AMERICA,Retail,F3,New,398,15809
2020-04-06,SOUTH AMERICA,Shopify,F3,Existing,26,4516
2020-04-06,SOUTH AMERICA,Retail,F3,Existing,1601,76308
2020-04-06,SOUTH AMERICA,Shopify,F3,New,2,452
2020-03-30,SOUTH AMERICA,Retail,F3,New,422,15921
2020-03-30,SOUTH AMERICA,Retail,F3,Existing,1719,84203
2020-03-30,SOUTH AMERICA,Shopify,F3,Existing,38,7972
2020-03-30,SOUTH AMERICA,Shopify,F3,New,2,563
2020-03-23,SOUTH AMERICA,Shopify,F3,New,2,424
2020-03-23,SOUTH AMERICA,Retail,F3,Existing,1572,86536
2020-03-23,SOUTH AMERICA,Retail,F3,New,422,19536
2020-03-23,SOUTH AMERICA,Shopify,F3,Existing,24,6472
2019-09-02,SOUTH AMERICA,Shopify,F3,Existing,40,8409
2019-09-02,SOUTH AMERICA,Retail,F3,Existing,1067,55107
2019-09-02,SOUTH AMERICA,Retail,F3,New,271,10913
2019-09-02,SOUTH AMERICA,Shopify,F3,New,4,522
2019-08-26,SOUTH AMERICA,Retail,F3,New,311,11648
2019-08-26,SOUTH AMERICA,Shopify,F3,New,2,225
2019-08-26,SOUTH AMERICA,Shopify,F3,Existing,20,4237
2019-08-26,SOUTH AMERICA,Retail,F3,Existing,1063,57154
2019-08-19,SOUTH AMERICA,Shopify,F3,New,2,168
2019-08-19,SOUTH AMERICA,Shopify,F3,Existing,27,6556
2019-08-19,SOUTH AMERICA,Retail,F3,Existing,1110,56256
2019-08-19,SOUTH AMERICA,Retail,F3,New,304,13087
2019-08-12,SOUTH AMERICA,Shopify,F3,New,3,375
2019-08-12,SOUTH AMERICA,Shopify,F3,Existing,28,6754
2019-08-12,SOUTH AMERICA,Retail,F3,New,299,11597
2019-08-12,SOUTH AMERICA,Retail,F3,Existing,1067,54931
2019-08-05,SOUTH AMERICA,Retail,F3,New,339,13361
2019-08-05,SOUTH AMERICA,Shopify,F3,Existing,32,7361
2019-08-05,SOUTH AMERICA,Shopify,F3,New,2,269
2019-08-05,SOUTH AMERICA,Retail,F3,Existing,1145,57680
