visit_id,cookie_id,page_id,event_type,sequence_number,event_time
4e2ddc,794dee,2,4,2,2020-02-12 04:18:42.802459 UTC
bf8964,9540ee,2,4,2,2020-02-08 22:09:35.707758 UTC
995269,bf0b5d,2,4,2,2020-04-04 04:20:31.686420 UTC
63f502,d7acda,2,4,2,2020-03-30 06:33:34.297017 UTC
e4aa7f,43d4f4,2,4,2,2020-03-16 14:02:44.574408 UTC
b0f92d,42f483,2,4,2,2020-04-04 04:19:47.417605 UTC
cc1f4d,50234d,2,4,2,2020-02-10 06:56:18.382359 UTC
63be53,742286,2,4,2,2020-02-13 08:25:15.428836 UTC
05550b,770e1c,2,4,2,2020-03-14 21:18:35.304074 UTC
4d4492,a37cbf,2,4,2,2020-01-14 11:39:11.136854 UTC
6fc659,ab7746,2,4,2,2020-03-01 21:26:23.195713 UTC
94fe9e,e16ce1,2,4,2,2020-03-29 09:17:17.561454 UTC
af7053,23f3f8,2,4,2,2020-04-06 14:25:09.150983 UTC
dda9ae,a666ef,2,4,2,2020-04-08 18:25:02.097153 UTC
210241,11bfeb,2,4,2,2020-01-28 23:49:36.321218 UTC
35cb7e,fc630a,2,4,2,2020-04-13 02:23:34.369213 UTC
98a191,3cc483,2,4,2,2020-01-29 20:43:03.180909 UTC
f95017,12715b,2,4,2,2020-01-09 05:05:41.764297 UTC
7ebf4d,a7af4a,2,4,2,2020-03-18 07:08:51.885936 UTC
54f767,bf54d8,2,4,2,2020-02-05 11:54:04.301958 UTC
15b992,dce764,2,4,2,2020-02-28 07:49:11.095623 UTC
d99d8d,1b6d74,2,4,2,2020-04-21 16:20:37.542674 UTC
d25c5b,d4cd40,2,4,2,2020-02-06 13:05:19.523212 UTC
eda549,135ac5,2,4,2,2020-01-19 02:38:16.146462 UTC
cd6ce7,13d2c9,2,4,2,2020-01-24 22:12:06.879904 UTC
2c0ad3,8e317e,2,4,2,2020-02-03 02:24:24.724574 UTC
395bfd,474d39,2,4,2,2020-03-30 10:59:22.036986 UTC
800b07,01e0a8,2,4,2,2020-03-15 03:07:52.365043 UTC
ddd7ea,ca5acb,2,4,2,2020-03-22 21:44:24.590587 UTC
382aca,5cf21f,2,4,2,2020-02-10 07:16:55.795284 UTC
e5c62f,23ecdb,2,4,2,2020-03-31 16:39:02.377204 UTC
6c4995,64e2c8,2,4,2,2020-03-31 20:15:14.394420 UTC
592389,38eaa0,2,4,2,2020-02-09 18:13:29.505837 UTC
180011,1a9a2a,2,4,2,2020-03-14 22:39:46.220507 UTC
827629,9c38c8,2,4,2,2020-03-31 17:01:15.683828 UTC
fe1332,501406,2,4,2,2020-04-12 21:16:48.948507 UTC
63cac7,74f56f,2,4,2,2020-02-16 04:52:22.406108 UTC
77cefd,863329,2,4,2,2020-01-26 21:35:00.807595 UTC
dc509f,ae2a28,2,4,2,2020-01-30 20:34:40.649855 UTC
6db4a3,2113aa,2,4,2,2020-03-05 07:19:16.588312 UTC
664cb9,595fd2,2,4,2,2020-02-28 03:18:16.546748 UTC
dd5650,c796bd,2,4,2,2020-02-10 07:50:59.738755 UTC
dfe55d,2986f6,2,4,2,2020-01-28 18:53:49.770742 UTC
ad5670,322fd1,2,4,2,2020-02-28 11:08:02.885962 UTC
575a03,3f0641,2,4,2,2020-03-21 19:12:23.788760 UTC
6b2867,dbe2d6,2,4,2,2020-02-24 17:08:52.139084 UTC
7b1d35,9394d9,2,4,2,2020-02-28 00:29:13.709648 UTC
0186ac,8ea6b2,2,4,2,2020-02-20 23:30:36.431020 UTC
c0d6af,957b3a,2,4,2,2020-03-13 06:25:00.173285 UTC
ccb264,1d97a9,2,4,2,2020-02-23 00:50:22.356226 UTC
ddc201,4978b8,2,4,2,2020-02-12 08:05:24.257453 UTC
7ccae2,9f0ac7,2,4,2,2020-03-11 11:10:56.081798 UTC
a3a4a7,611d42,2,4,2,2020-04-04 20:30:47.450547 UTC
f35f44,2e3090,2,4,2,2020-03-07 16:54:48.819160 UTC
9301e2,d7a98e,2,4,2,2020-03-15 22:47:19.841466 UTC
7c3b9d,f9d4e3,2,4,2,2020-02-11 17:59:18.278588 UTC
142ad3,28060c,2,4,2,2020-03-25 10:34:18.349925 UTC
31722c,5eb280,2,4,2,2020-03-08 20:23:03.922111 UTC
53e21a,67c175,2,4,2,2020-03-13 20:38:16.532034 UTC
3a616a,5b68b6,2,4,2,2020-03-14 06:31:32.128189 UTC
74b4ab,c5dd1d,2,4,2,2020-02-16 21:27:51.680052 UTC
220e2e,6046eb,2,4,2,2020-02-06 04:12:49.235742 UTC
616e87,cdec43,2,4,2,2020-03-15 18:10:07.263853 UTC
687c4a,543a2f,2,4,2,2020-04-19 06:06:32.372141 UTC
c09b59,e389ce,2,4,2,2020-03-13 16:54:37.390996 UTC
ca40a9,ef7e71,2,4,2,2020-03-13 17:33:30.558711 UTC
6ec02e,a74f6f,2,4,2,2020-03-02 02:21:15.848992 UTC
a16b5c,338349,2,4,2,2020-03-24 14:25:39.955286 UTC
fae007,91f222,2,4,2,2020-03-02 16:31:56.454937 UTC
507f54,ee12cf,2,4,2,2020-01-29 17:19:32.614200 UTC
15a166,e8086a,2,4,2,2020-03-24 17:04:17.441490 UTC
acfcd6,218077,2,4,2,2020-02-07 18:24:29.396480 UTC
31f6e0,a9d3f0,2,4,2,2020-02-13 05:56:55.460496 UTC
7b5f5b,cc50ed,2,4,2,2020-03-10 10:17:23.536552 UTC
4448f1,c6e79b,2,4,2,2020-03-30 20:30:17.896907 UTC
02c3af,700fe9,2,4,2,2020-04-10 16:34:06.857027 UTC
3099f9,71ee47,2,4,2,2020-02-03 21:35:07.781273 UTC
e7757e,6ed910,2,4,2,2020-01-20 17:38:35.645041 UTC
e6a235,593a35,2,4,2,2020-01-06 08:36:27.478291 UTC
af06e4,2fba33,2,4,2,2020-01-26 13:03:05.895920 UTC
0c8e00,dbdd1d,2,4,2,2020-03-04 14:05:07.778110 UTC
8241f1,7f2acc,2,4,2,2020-03-14 15:09:56.620635 UTC
6a4a3b,7c1a63,2,4,2,2020-02-21 18:03:37.566062 UTC
c34613,6b0d06,2,4,2,2020-03-15 21:48:40.730310 UTC
d088ff,ee8f59,2,4,2,2020-02-21 03:19:31.981907 UTC
51297b,a31478,2,4,2,2020-03-31 01:09:11.091270 UTC
07b183,106769,2,4,2,2020-02-27 11:17:20.030681 UTC
ba3a2b,57d02a,2,4,2,2020-03-02 09:50:44.389947 UTC
fef0ba,349d38,2,4,2,2020-01-20 10:11:06.459045 UTC
6466d3,aa814a,2,4,2,2020-02-16 18:46:17.355229 UTC
7beabf,359c9d,2,4,2,2020-02-11 23:05:52.489070 UTC
585e42,0cd75e,2,4,2,2020-03-06 22:26:10.790665 UTC
00c08c,44fbee,2,4,2,2020-02-09 06:50:26.400116 UTC
2d5dc5,6db5d7,2,4,2,2020-03-22 03:25:34.091866 UTC
a6af19,46183a,2,4,2,2020-02-03 06:50:48.799368 UTC
b3353e,fea51b,2,4,2,2020-03-25 13:11:02.243713 UTC
f21102,5fa6e2,2,4,2,2020-02-12 05:52:04.670774 UTC
d8378a,0a0306,2,4,2,2020-03-27 12:20:25.464638 UTC
2c2914,d65932,2,4,2,2020-02-24 09:15:58.834930 UTC
40bdf4,3e9d84,2,4,2,2020-02-02 13:53:43.927260 UTC
9e629a,7c63c2,2,4,2,2020-01-30 10:27:23.809838 UTC
8d90fb,b7019a,2,4,2,2020-01-21 07:50:55.230788 UTC
5b378c,3e84f6,2,4,2,2020-02-23 00:36:38.263269 UTC
6547a9,7ca184,2,4,2,2020-01-10 10:26:15.425105 UTC
5f2382,925864,2,4,2,2020-03-13 19:56:34.417953 UTC
068c23,1b5296,2,4,2,2020-04-29 00:55:55.137551 UTC
ade081,ce318a,2,4,2,2020-03-19 21:30:23.855980 UTC
6dd183,83fffe,2,4,2,2020-02-25 10:40:23.244458 UTC
9b7fb3,831039,2,4,2,2020-02-13 02:25:25.827069 UTC
8505be,7ba91a,2,4,2,2020-04-11 14:37:18.096931 UTC
4e8ed4,0e7a8c,2,4,2,2020-02-02 02:09:02.485026 UTC
5c3394,1cd3ca,2,4,2,2020-03-25 05:05:07.834946 UTC
16f1ba,4a10ad,2,4,2,2020-02-28 15:34:01.506463 UTC
a77586,8d0ac0,2,4,2,2020-01-22 11:38:20.660652 UTC
b90e25,63ce39,2,4,2,2020-03-19 11:02:47.528047 UTC
69a7a2,36dbe2,2,4,2,2020-01-27 00:24:46.246134 UTC
9e2787,86dcf2,2,4,2,2020-02-11 14:57:07.401640 UTC
a16a77,4a978a,2,4,2,2020-02-22 08:29:19.470933 UTC
1abb17,d8eb77,2,4,2,2020-03-25 11:44:10.130804 UTC
bd3b8b,64759a,2,4,2,2020-03-10 11:52:24.514595 UTC
8a3201,a76482,2,4,2,2020-03-12 16:28:47.919520 UTC
49d73d,3a9029,2,4,2,2020-02-16 06:21:59.034559 UTC
7d519a,4febb7,2,4,2,2020-04-24 23:14:47.537061 UTC
8a9010,8c6d48,2,4,2,2020-02-10 23:02:35.326522 UTC
b4cec7,3b5797,2,4,2,2020-02-08 13:26:47.850244 UTC
a92327,44fcb0,2,4,2,2020-03-24 19:10:30.083198 UTC
4ac0aa,7e5595,2,4,2,2020-04-07 22:38:23.244675 UTC
5a04a9,dc62d6,2,4,2,2020-03-05 16:39:30.679557 UTC
1a128e,ba9a58,2,4,2,2020-02-19 15:53:59.366721 UTC
388eb1,d50c17,2,4,2,2020-02-28 00:05:26.176793 UTC
e314b6,597f2d,2,4,2,2020-04-23 11:44:53.156459 UTC
9592db,3e9229,2,4,2,2020-03-24 23:06:40.014106 UTC
b20d04,2627f7,2,4,2,2020-03-24 02:48:31.903281 UTC
d27d63,800a20,2,4,2,2020-03-25 07:07:52.584437 UTC
aec463,535cc0,2,4,2,2020-03-04 21:22:12.907114 UTC
8ed749,812e1b,2,4,2,2020-02-14 01:35:28.674380 UTC
cc6980,d7d12e,2,4,2,2020-02-22 05:48:27.287315 UTC
65389e,f757dc,2,4,2,2020-02-22 19:00:59.918440 UTC
201763,a05109,2,4,2,2020-02-28 15:21:26.169601 UTC
f573dd,39b405,2,4,2,2020-02-16 02:30:10.972841 UTC
e7eef7,e35f23,2,4,2,2020-01-27 12:35:48.763811 UTC
8902ad,c69b7b,2,4,2,2020-04-29 22:57:28.133228 UTC
687877,ce3d64,2,4,2,2020-04-01 20:07:51.940710 UTC
05b031,ecfc8f,2,4,2,2020-03-18 17:01:20.715120 UTC
75c363,57e5d6,2,4,2,2020-05-04 01:06:11.352312 UTC
241ff2,c3f9df,2,4,2,2020-02-13 07:15:21.412076 UTC
7ab1c0,4a95e1,2,4,2,2020-04-14 05:34:09.624315 UTC
40132f,978360,2,4,2,2020-03-06 19:43:50.858471 UTC
885c15,73b2a6,2,4,2,2020-04-27 06:52:26.479365 UTC
4692cd,ada34c,2,4,2,2020-02-06 01:44:53.224614 UTC
83972a,4c0e26,2,4,2,2020-03-18 20:00:58.730038 UTC
44c7dc,cb41cf,2,4,2,2020-04-12 10:03:20.815487 UTC
ae3f6a,6c8311,2,4,2,2020-04-11 04:12:43.715311 UTC
719fd3,3d83d3,2,4,2,2020-03-02 00:27:57.650129 UTC
44a2c7,efbd1e,2,4,2,2020-04-10 13:22:50.940547 UTC
3362fa,648115,2,4,2,2020-04-27 23:18:32.971512 UTC
3fd457,f488f9,2,4,2,2020-02-27 13:49:31.890403 UTC
40d635,952e3d,2,4,2,2020-03-28 20:44:50.049384 UTC
36b396,64114d,2,4,2,2020-04-25 11:32:28.783955 UTC
24a4a9,8c2ea6,2,4,2,2020-02-05 23:22:30.929493 UTC
e534b5,bf6d28,2,4,2,2020-03-22 18:55:44.643973 UTC
079097,7a215b,2,4,2,2020-02-20 13:45:20.826764 UTC
4c9a30,45ba1f,2,4,2,2020-03-02 09:21:23.322781 UTC
3ff02e,827828,2,4,2,2020-02-05 05:16:17.652947 UTC
302520,12d9ac,2,4,2,2020-03-26 11:32:36.646640 UTC
338761,c812a8,2,4,2,2020-03-02 17:39:53.243782 UTC
3cd18c,9072b5,2,4,2,2020-03-17 07:40:54.299068 UTC
fbe0bb,ef973c,2,4,2,2020-02-22 20:40:50.262611 UTC
f4707a,9a881a,2,4,2,2020-03-14 07:43:01.321767 UTC
c84a74,db1906,2,4,2,2020-03-26 21:23:45.847972 UTC
14a00c,6baaac,2,4,2,2020-02-19 11:07:10.250872 UTC
4cd6ae,d4cbe4,2,4,2,2020-03-01 23:25:02.785041 UTC
9f1e85,705e88,2,4,2,2020-03-01 08:26:35.493475 UTC
1ff51f,341eee,2,4,2,2020-03-15 22:02:18.506577 UTC
b14cb3,71261c,2,4,2,2020-02-20 23:13:26.815376 UTC
bff39a,c5f4d3,2,4,2,2020-01-30 10:50:00.260904 UTC
4b701e,6575e1,2,4,2,2020-04-09 14:42:24.144687 UTC
7d8aa5,58c5ce,2,4,2,2020-03-21 21:54:34.827985 UTC
464cf5,50fbda,2,4,2,2020-04-09 10:57:24.219960 UTC
5b2817,27ca09,2,4,2,2020-03-27 09:18:41.404005 UTC
609d33,ad0e0b,2,4,2,2020-01-30 22:36:17.515018 UTC
93deec,ccafa4,2,4,2,2020-03-28 23:59:21.498903 UTC
02a737,c6af6f,2,4,2,2020-04-12 14:53:14.881689 UTC
d03baa,6699f5,2,4,2,2020-03-27 22:35:16.501658 UTC
54b959,29ba4a,2,4,2,2020-02-20 16:48:04.890403 UTC
cea032,b9b37b,2,4,2,2020-04-15 18:33:41.666998 UTC
1cd6eb,7f2a9f,2,4,2,2020-02-10 22:43:16.416822 UTC
556738,7ed3c4,2,4,2,2020-03-17 19:05:11.488068 UTC
c09fee,eb6dce,2,4,2,2020-04-10 05:38:02.043739 UTC
ac5f58,045eae,2,4,2,2020-01-24 16:47:05.864153 UTC
0c27fe,3db901,2,4,2,2020-04-10 19:20:31.780082 UTC
e8fef8,02ab48,2,4,2,2020-02-10 09:22:47.215014 UTC
dc903f,1fef92,2,4,2,2020-03-07 20:23:21.271653 UTC
eaffde,14de71,2,4,2,2020-03-25 20:07:31.592209 UTC
8b008f,9d952a,2,4,2,2020-03-30 06:59:34.533370 UTC
d63a4a,a83fe6,2,4,2,2020-01-19 19:28:34.942012 UTC
2116b0,2bae8b,2,4,2,2020-01-16 12:17:51.465311 UTC
097ccd,faf340,2,4,2,2020-03-02 08:52:57.964556 UTC
c1eb0d,aab11a,2,4,2,2020-05-03 14:58:50.328148 UTC
49dcd8,5df013,2,4,2,2020-03-21 19:23:31.457252 UTC
d45a23,37d83e,2,4,2,2020-03-27 15:09:31.141906 UTC
9be982,8fcbe4,2,4,2,2020-02-15 23:44:59.017015 UTC
b6c7fa,64a2cd,2,4,2,2020-03-11 13:58:39.492243 UTC
e7b3b7,d653c0,2,4,2,2020-02-12 22:47:22.728232 UTC
f65bdb,25ffae,2,4,2,2020-04-03 09:12:56.781107 UTC
8be381,c72047,2,4,2,2020-02-20 13:18:13.814348 UTC
5a0062,2ecd95,2,4,2,2020-03-02 02:35:36.336699 UTC
0b9c88,1fd98f,2,4,2,2020-04-08 01:41:01.165516 UTC
c0b996,98fea4,2,4,2,2020-03-18 05:36:40.128045 UTC
952f89,97e9e9,2,4,2,2020-02-22 05:28:06.422851 UTC
78761d,c92a6e,2,4,2,2020-03-12 15:37:01.436597 UTC
3e48e1,d1769c,2,4,2,2020-02-15 18:31:41.635559 UTC
264747,c70dec,2,4,2,2020-04-09 21:58:45.841005 UTC
fea51a,181819,2,4,2,2020-02-29 21:17:31.877722 UTC
0edcc6,c4341f,2,4,2,2020-03-21 20:10:02.541074 UTC
b85861,78afce,2,4,2,2020-03-02 14:14:00.757383 UTC
c72ca3,b442d8,2,4,2,2020-03-04 00:41:48.472365 UTC
162e2a,82bc98,2,4,2,2020-03-29 01:00:45.148753 UTC
6ab578,2a532c,2,4,2,2020-02-23 06:54:28.300659 UTC
fdfe60,7a53d4,2,4,2,2020-02-14 05:14:28.554608 UTC
46d5ab,06fafc,2,4,2,2020-02-01 21:34:42.930973 UTC
7aaf8e,0fb544,2,4,2,2020-01-29 09:30:02.064982 UTC
b97dfc,6f0f86,2,4,2,2020-03-20 22:41:32.322038 UTC
966104,97cf1d,2,4,2,2020-04-18 08:59:00.939007 UTC
4c3cf4,7bfc53,2,4,2,2020-02-21 13:56:19.844590 UTC
4b4606,8f11c3,2,4,2,2020-04-01 01:14:18.868023 UTC
38ed31,182fc4,2,4,2,2020-03-16 22:02:27.994886 UTC
48e9a2,5d0d25,2,4,2,2020-02-24 14:07:05.823946 UTC
e40ce5,737d37,2,4,2,2020-02-21 23:02:57.044590 UTC
a671f2,730b0a,2,4,2,2020-04-08 11:29:01.397404 UTC
074e4e,cc15a8,2,4,2,2020-04-06 07:22:41.071315 UTC
6a3f7d,b6aeb3,2,4,2,2020-04-16 05:47:35.898174 UTC
a2abee,10e60b,2,4,2,2020-03-27 02:47:43.616912 UTC
23fcef,d1381a,2,4,2,2020-04-23 02:22:21.353614 UTC
f53ce1,d7ab2d,2,4,2,2020-03-12 08:46:29.752443 UTC
d1fbcf,ff589e,2,4,2,2020-04-15 19:37:26.358872 UTC
7f626a,21c1f3,2,4,2,2020-02-09 03:57:50.870057 UTC
46b479,2895d2,2,4,2,2020-04-11 12:57:18.722812 UTC
1009f1,e2fea1,2,4,2,2020-02-22 20:57:59.967542 UTC
75db21,2d04f6,2,4,2,2020-02-29 10:29:27.163781 UTC
32949a,a5eabc,2,4,2,2020-02-21 21:04:31.236391 UTC
bb74c2,bd3e41,2,4,2,2020-03-22 07:01:00.186747 UTC
b870b6,5725df,2,4,2,2020-03-22 16:35:44.124800 UTC
c0ca2d,cf0e35,2,4,2,2020-03-03 04:16:05.070497 UTC
e28f11,0b2c22,2,4,2,2020-04-17 21:10:31.617401 UTC
f87c2e,bf07c1,2,4,2,2020-03-20 23:02:35.438042 UTC
e6f32c,19450a,2,4,2,2020-05-05 17:16:16.927293 UTC
00b161,718f49,2,4,2,2020-03-15 00:25:18.232871 UTC
b44243,f0259d,2,4,2,2020-03-25 17:10:19.391625 UTC
8dbb91,a5391b,2,4,2,2020-03-17 19:34:07.091356 UTC
9530b9,3b5a90,2,4,2,2020-02-21 22:15:43.905289 UTC
6374ea,bac1e1,2,4,2,2020-03-30 04:25:57.818079 UTC
6ce91d,3eb392,2,4,2,2020-03-09 23:54:33.570326 UTC
46fb5e,6df816,2,4,2,2020-02-28 01:32:02.352639 UTC
c7549e,1e72dc,2,4,2,2020-02-22 15:23:53.091552 UTC
f164a9,642b76,2,4,2,2020-04-01 04:41:34.397244 UTC
b4492c,879617,2,4,2,2020-02-22 15:08:01.855446 UTC
5bbe4a,0be779,2,4,2,2020-04-18 02:43:16.946838 UTC
e50b3d,70804f,2,4,2,2020-02-22 15:52:40.329129 UTC
025dd9,b0240a,2,4,2,2020-03-18 21:33:16.886270 UTC
356ee3,1312a7,2,4,2,2020-03-07 07:16:43.230977 UTC
4849a3,886f15,2,4,2,2020-03-01 01:01:27.997929 UTC
109438,ec9947,2,4,2,2020-02-03 16:13:41.305137 UTC
795ad6,ba275f,2,4,2,2020-02-26 16:08:02.496925 UTC
1f9783,26e8e9,2,4,2,2020-02-02 18:38:19.417267 UTC
a32a48,08494b,2,4,2,2020-04-28 14:07:31.100229 UTC
4fdf60,0e2865,2,4,2,2020-05-09 06:42:27.288925 UTC
592f6f,97b3d3,2,4,2,2020-05-17 05:36:51.343314 UTC
c172c5,c2ad4f,2,4,2,2020-02-15 05:29:17.892223 UTC
a5ca7b,ab0696,2,4,2,2020-03-26 03:23:00.746588 UTC
9dc657,f719c0,2,4,2,2020-02-22 18:56:59.015613 UTC
8217a7,0af642,2,4,2,2020-02-23 23:04:32.522324 UTC
0d8e27,8c3236,2,4,2,2020-03-16 17:43:12.660427 UTC
20b3f9,4a2e0b,2,4,2,2020-03-12 11:00:40.327594 UTC
5a3d3b,94584e,2,4,2,2020-04-23 07:20:05.291656 UTC
d0d2ec,dc65c5,2,4,2,2020-02-13 02:47:38.235433 UTC
7e89a0,707486,2,4,2,2020-05-28 10:58:43.623161 UTC
8e2535,ef10ed,2,4,2,2020-02-28 10:33:09.702773 UTC
424d9e,48f6a4,2,4,2,2020-05-16 13:16:35.122258 UTC
cfeb77,ad1977,2,4,2,2020-03-05 20:44:35.956777 UTC
05ddf7,631d53,2,4,2,2020-03-21 20:52:34.549756 UTC
f2d3e5,3fafa4,2,4,2,2020-02-22 23:13:55.412567 UTC
0e723a,cbd612,2,4,2,2020-02-03 21:25:34.249421 UTC
e03c7a,057b67,2,4,2,2020-02-21 05:49:25.255144 UTC
08ae26,82aae1,2,4,2,2020-02-23 01:44:41.323919 UTC
4d6432,ea7f11,2,4,2,2020-05-08 10:13:43.492932 UTC
3e27ed,5ba3b2,2,4,2,2020-02-21 00:56:05.465607 UTC
f97402,cb82d4,2,4,2,2020-03-24 04:58:04.793003 UTC
d9d297,7c91a0,2,4,2,2020-03-24 17:20:48.370648 UTC
3b2e4c,72b2a9,2,4,2,2020-03-26 00:08:40.481346 UTC
880114,cf0e6f,2,4,2,2020-02-17 02:50:17.626137 UTC
158465,e2ee43,2,4,2,2020-03-02 21:27:15.680831 UTC
469c5c,eb9e2a,2,4,2,2020-03-27 22:12:17.196295 UTC
651e84,f99055,2,4,2,2020-04-03 23:53:58.110885 UTC
d50463,bbb0d5,2,4,2,2020-03-08 22:31:40.642015 UTC
3d3e44,604874,2,4,2,2020-03-29 16:00:11.206724 UTC
0ceac5,28ff2a,2,4,2,2020-03-11 08:51:10.509394 UTC
a10c2c,81e6ff,2,4,2,2020-02-22 13:32:55.988709 UTC
5445dc,0a0d20,2,4,2,2020-03-22 13:30:42.484197 UTC
46a1ed,1c0d4d,2,4,2,2020-03-03 10:15:41.721045 UTC
2a38ad,f701c9,2,4,2,2020-03-22 06:43:45.200626 UTC
e504d2,ed485a,2,4,2,2020-03-19 10:44:06.502830 UTC
29f425,cd8f17,2,4,2,2020-02-28 03:09:41.647193 UTC
8e81fa,e3ab4c,2,4,2,2020-01-22 19:03:06.630933 UTC
78d505,23ffc1,2,4,2,2020-02-14 10:49:09.547814 UTC
924e84,7de6a5,2,4,2,2020-05-08 11:26:21.358255 UTC
2e2ff3,eca7a0,2,4,2,2020-03-09 05:51:36.535482 UTC
ad8ce5,c43313,2,4,2,2020-03-31 10:56:21.258691 UTC
89fb21,6f6383,2,4,2,2020-03-25 06:20:00.487851 UTC
f089ac,fc9433,2,4,2,2020-03-03 21:37:15.299964 UTC
fc0bb3,958364,2,4,2,2020-03-15 13:35:25.556674 UTC
3b9eec,1946d7,2,4,2,2020-04-03 01:56:51.375246 UTC
a1c247,081c65,2,4,2,2020-03-09 07:41:50.961474 UTC
465faa,c4ef3d,2,4,2,2020-02-25 19:41:48.491333 UTC
e8175f,0946e5,2,4,2,2020-02-17 06:54:43.137053 UTC
186652,c593da,2,4,2,2020-01-24 23:43:29.438232 UTC
117745,0065c3,2,4,2,2020-04-11 20:39:52.149328 UTC
001597,73c7ab,2,4,2,2020-02-17 00:22:43.361043 UTC
7ee5d5,2c14b8,2,4,2,2020-05-06 23:46:44.570224 UTC
84d772,c81772,2,4,2,2020-02-04 06:26:02.031658 UTC
8915b7,264f86,2,4,2,2020-02-09 01:34:06.533793 UTC
c4174a,e66dd5,2,4,2,2020-04-05 09:17:56.778739 UTC
6b222c,d6996b,2,4,2,2020-03-31 02:41:53.518564 UTC
f991f6,1d5e5d,2,4,2,2020-03-15 11:58:36.655667 UTC
3012b6,ba5cd6,2,4,2,2020-05-03 09:57:26.249976 UTC
b298fa,2bfab9,2,4,2,2020-02-21 15:25:36.035016 UTC
078ccf,277b97,2,4,2,2020-04-02 03:59:45.121842 UTC
82dac8,6ec319,2,4,2,2020-02-14 08:57:27.211406 UTC
aa1346,33660d,2,4,2,2020-04-14 21:44:08.138011 UTC
8d1836,7a63f8,2,4,2,2020-04-04 04:51:05.552062 UTC
fa928d,b6d776,2,4,2,2020-03-01 01:10:31.110458 UTC
6de727,62ad27,2,4,2,2020-03-17 14:38:34.497559 UTC
c2e3b4,cf1a69,2,4,2,2020-02-15 22:09:48.241365 UTC
7bb18b,2dc589,2,4,2,2020-04-06 08:41:10.187166 UTC
a16177,88868f,2,4,2,2020-04-06 21:21:37.772436 UTC
9378b7,c37668,2,4,2,2020-01-30 21:58:29.480870 UTC
456e13,525c96,2,4,2,2020-03-28 11:42:59.185572 UTC
c7592f,1b7706,2,4,2,2020-03-07 12:42:08.385534 UTC
3cb5b7,750a79,2,4,2,2020-03-21 18:14:04.816587 UTC
99a723,1ef2ec,2,4,2,2020-03-05 20:05:16.984903 UTC
ca4270,b5fe43,2,4,2,2020-03-11 12:29:24.219092 UTC
5eae51,b60fcf,2,4,2,2020-05-04 09:11:15.145506 UTC
b40bf5,603b54,2,4,2,2020-03-01 04:04:44.687079 UTC
96b841,704a55,2,4,2,2020-03-14 10:26:59.058743 UTC
672c30,c9bfa9,2,4,2,2020-03-14 10:35:44.071785 UTC
c09cfd,d345a8,2,4,2,2020-02-23 01:27:48.468208 UTC
355a6a,87a4ba,2,4,2,2020-03-18 22:38:15.097736 UTC
0fc437,c4ca42,2,5,3,2020-02-04 17:50:10.091865 UTC
1959ab,6512bd,2,5,3,2020-01-17 20:16:45.381870 UTC
22f79f,c20ad4,2,5,3,2020-02-06 22:50:10.498309 UTC
af91d8,c51ce4,2,5,3,2020-02-12 04:32:24.858911 UTC
f49ff9,aab323,2,5,3,2020-01-12 03:46:48.768220 UTC
962f96,70efdf,2,5,3,2020-02-17 18:06:01.560083 UTC
1038ec,98f137,2,5,3,2020-02-12 16:55:17.072850 UTC
3c6716,02e74f,2,5,3,2020-01-31 17:54:38.572547 UTC
1d34f3,33e75f,2,5,3,2020-02-29 07:54:41.473044 UTC
356c8b,6ea9ab,2,5,3,2020-01-10 21:44:19.801248 UTC
d311fa,34173c,2,5,3,2020-02-02 01:48:51.721861 UTC
0da47b,c16a53,2,5,3,2020-02-13 18:21:59.523969 UTC
c2aad0,6364d3,2,5,3,2020-02-17 03:38:27.260682 UTC
d4473e,182be0,2,5,3,2020-02-03 19:07:34.993272 UTC
a47e94,a5771b,2,5,3,2020-01-28 03:38:48.217395 UTC
83dfac,17e621,2,5,3,2020-02-22 18:11:42.326229 UTC
bd6a32,6c8349,2,5,3,2020-02-09 10:13:46.446353 UTC
e451a8,d9d4f4,2,5,3,2020-01-25 20:51:39.242898 UTC
2b86b9,67c6a1,2,5,3,2020-02-20 02:14:52.946425 UTC
fd16c5,f457c5,2,5,3,2020-01-07 18:42:03.558063 UTC
443bf8,9a1158,2,5,3,2020-02-19 12:09:33.462860 UTC
e76519,d82c8d,2,5,3,2020-02-06 17:09:57.567524 UTC
f0d3ec,9f6140,2,5,3,2020-02-24 15:06:04.532611 UTC
498ead,72b32a,2,5,3,2020-01-06 04:47:38.441109 UTC
ed6a7a,44f683,2,5,3,2020-02-04 02:47:49.097478 UTC
4e9505,ea5d2f,2,5,3,2020-01-29 08:50:38.924887 UTC
d1db12,fc490c,2,5,3,2020-01-15 07:02:21.848698 UTC
0edbe8,3295c7,2,5,3,2020-01-13 05:28:12.524673 UTC
237e12,a3f390,2,5,3,2020-01-07 10:06:25.968021 UTC
70aafc,14bfa6,2,5,3,2020-01-02 23:02:05.748712 UTC
e2a6c5,32bb90,2,5,3,2020-01-13 22:07:31.580567 UTC
1dfd99,ad61ab,2,5,3,2020-02-11 10:01:58.927867 UTC
8836de,fbd793,2,5,3,2020-02-26 05:25:42.156036 UTC
da7cf0,28dd2c,2,5,3,2020-01-14 05:04:00.889573 UTC
56dbbd,fe9fc2,2,5,3,2020-02-28 14:48:18.066921 UTC
98e5f1,764796,2,5,3,2020-01-07 19:54:30.532404 UTC
